executionTime,symbol,base,quote,marketType,quoteVolume,coingeckoId,coingeckoName,marketCapMillion,marketCapRank,rankBucket,tradingViewLink,assetClass,scanSource,quotePair,aiResearchNeeded,score,scoreTier,reasoning,currentColor,trendDirection,previousColor,oldColor,grayCandles,currentColorAge,validTrendFlip,signal,reason
2026-05-21T19:31:06.963628+03:00,ARPABTC,ARPA,BTC,BTC,438885.737712,arpa,ARPA,11.6,1160,small,https://www.tradingview.com/chart/?symbol=ARPABTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gray,Neutral / Gray,Gray,,,10,False,,Latest two closed candles are not same Gold/Blue color
2026-05-21T19:31:06.963628+03:00,WAVESUSDT,WAVES,USDT,USDT,438682.24606,waves,Waves,37.9,600,small,https://www.tradingview.com/chart/?symbol=WAVESUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,55,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,WAVESBTC,WAVES,BTC,BTC,438682.24606,waves,Waves,37.9,600,small,https://www.tradingview.com/chart/?symbol=WAVESBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,72,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,RSRUSDT,RSR,USDT,USDT,436869.468265,reserve-rights-token,Reserve Rights,109.2,277,mid,https://www.tradingview.com/chart/?symbol=RSRUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Gold,UP / Bullish,Gold,,,12,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,CELRUSDT,CELR,USDT,USDT,435353.4098437,celer-network,Celer Network,15.1,1039,small,https://www.tradingview.com/chart/?symbol=CELRUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gray,Neutral / Gray,Gray,,,4,False,,Latest two closed candles are not same Gold/Blue color
2026-05-21T19:31:06.963628+03:00,RSRBTC,RSR,BTC,BTC,436869.468265,reserve-rights-token,Reserve Rights,109.2,277,mid,https://www.tradingview.com/chart/?symbol=RSRBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,138,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,FORTHUSDT,FORTH,USDT,USDT,435103.33544,,,,,unknown,https://www.tradingview.com/chart/?symbol=FORTHUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,CELRBTC,CELR,BTC,BTC,435353.4098437,celer-network,Celer Network,15.1,1039,small,https://www.tradingview.com/chart/?symbol=CELRBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,89,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,FORTHBTC,FORTH,BTC,BTC,435103.33544,,,,,unknown,https://www.tradingview.com/chart/?symbol=FORTHBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,17,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,GUNUSDT,GUN,USDT,USDT,434313.76083,gunz,Gunz,26.0,774,small,https://www.tradingview.com/chart/?symbol=GUNUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,68,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,JUVUSDT,JUV,USDT,USDT,433515.01072,juventus-fan-token,Juventus Fan Token,6.6,1477,small,https://www.tradingview.com/chart/?symbol=JUVUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,112,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,JUVBTC,JUV,BTC,BTC,433515.01072,juventus-fan-token,Juventus Fan Token,6.6,1477,small,https://www.tradingview.com/chart/?symbol=JUVBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,123,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,CVPUSDT,CVP,USDT,USDT,428914.93213,,,,,unknown,https://www.tradingview.com/chart/?symbol=CVPUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,13,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,LPTBTC,LPT,BTC,BTC,428844.26971,livepeer,Livepeer,101.5,290,mid,https://www.tradingview.com/chart/?symbol=LPTBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,LPTUSDT,LPT,USDT,USDT,428844.26971,livepeer,Livepeer,101.5,290,mid,https://www.tradingview.com/chart/?symbol=LPTUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,5,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,C98USDT,C98,USDT,USDT,426904.15188,coin98,Coin98,19.8,909,small,https://www.tradingview.com/chart/?symbol=C98USDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,47,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,C98BTC,C98,BTC,BTC,426904.15188,coin98,Coin98,19.8,909,small,https://www.tradingview.com/chart/?symbol=C98BTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,13,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,ALPHAUSDT,ALPHA,USDT,USDT,420453.1765,alpha-fi,Alpha Fi,9.9,1247,small,https://www.tradingview.com/chart/?symbol=ALPHAUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,SENTUSDT,SENT,USDT,USDT,424427.36764,sentient,Sentient,120.1,263,mid,https://www.tradingview.com/chart/?symbol=SENTUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,91,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,ALPHABTC,ALPHA,BTC,BTC,420453.1765,alpha-fi,Alpha Fi,9.9,1247,small,https://www.tradingview.com/chart/?symbol=ALPHABTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,107,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,FIROBTC,FIRO,BTC,BTC,415626.4836,zcoin,Firo,18.2,945,small,https://www.tradingview.com/chart/?symbol=FIROBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,FIROUSDT,FIRO,USDT,USDT,415626.4836,zcoin,Firo,18.2,945,small,https://www.tradingview.com/chart/?symbol=FIROUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,72,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,MDTBTC,MDT,BTC,BTC,414613.09911,,,,,unknown,https://www.tradingview.com/chart/?symbol=MDTBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,57,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,MDTUSDT,MDT,USDT,USDT,414613.09911,,,,,unknown,https://www.tradingview.com/chart/?symbol=MDTUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,MITHUSDT,MITH,USDT,USDT,414287.123678,,,,,unknown,https://www.tradingview.com/chart/?symbol=MITHUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,93,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,MITHBTC,MITH,BTC,BTC,414287.123678,,,,,unknown,https://www.tradingview.com/chart/?symbol=MITHBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,53,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,LUNAUSDT,LUNA,USDT,USDT,411757.324877,terra-luna-2,Terra,45.3,536,small,https://www.tradingview.com/chart/?symbol=LUNAUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gold,UP / Bullish,Gold,,,12,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,LUNABTC,LUNA,BTC,BTC,411757.324877,terra-luna-2,Terra,45.3,536,small,https://www.tradingview.com/chart/?symbol=LUNABTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,3,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,LTOUSDT,LTO,USDT,USDT,410367.5303,,,,,unknown,https://www.tradingview.com/chart/?symbol=LTOUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,LTOBTC,LTO,BTC,BTC,410367.5303,,,,,unknown,https://www.tradingview.com/chart/?symbol=LTOBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,XTZUSDT,XTZ,USDT,USDT,407130.30126,tezos,Tezos,374.6,127,mid,https://www.tradingview.com/chart/?symbol=XTZUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,4,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,CHRBTC,CHR,BTC,BTC,409152.97784,chromaway,Chromia,21.7,861,small,https://www.tradingview.com/chart/?symbol=CHRBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,76,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,XTZBTC,XTZ,BTC,BTC,407130.30126,tezos,Tezos,374.6,127,mid,https://www.tradingview.com/chart/?symbol=XTZBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,81,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,DREPBTC,DREP,BTC,BTC,404593.4049,,,,,unknown,https://www.tradingview.com/chart/?symbol=DREPBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,15,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,IDEXUSDT,IDEX,USDT,USDT,401259.067317,,,,,unknown,https://www.tradingview.com/chart/?symbol=IDEXUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,DREPUSDT,DREP,USDT,USDT,404593.4049,,,,,unknown,https://www.tradingview.com/chart/?symbol=DREPUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,9,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,NTRNUSDT,NTRN,USDT,USDT,400972.76855,,,,,unknown,https://www.tradingview.com/chart/?symbol=NTRNUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,IDEXBTC,IDEX,BTC,BTC,401259.067317,,,,,unknown,https://www.tradingview.com/chart/?symbol=IDEXBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,51,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,NTRNBTC,NTRN,BTC,BTC,400972.76855,,,,,unknown,https://www.tradingview.com/chart/?symbol=NTRNBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,WRXUSDT,WRX,USDT,USDT,400903.64233,wazirx,WazirX,10.4,1217,small,https://www.tradingview.com/chart/?symbol=WRXUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, fresh signal, clean transition",Gray,Neutral / Gray,Gray,,,2,False,,Latest two closed candles are not same Gold/Blue color
2026-05-21T19:31:06.963628+03:00,WRXBTC,WRX,BTC,BTC,400903.64233,wazirx,WazirX,10.4,1217,small,https://www.tradingview.com/chart/?symbol=WRXBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,153,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,CHRUSDT,CHR,USDT,USDT,409152.97784,chromaway,Chromia,21.7,861,small,https://www.tradingview.com/chart/?symbol=CHRUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gold,UP / Bullish,Gold,,,11,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,TURTLEUSDT,TURTLE,USDT,USDT,397209.90198,turtle-4,Turtle,7.4,1406,small,https://www.tradingview.com/chart/?symbol=TURTLEUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gold,UP / Bullish,Gold,,,17,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,OCEANUSDT,OCEAN,USDT,USDT,397142.0297,ocean-protocol,Ocean Protocol,24.2,804,small,https://www.tradingview.com/chart/?symbol=OCEANUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,27,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,OCEANBTC,OCEAN,BTC,BTC,397142.0297,ocean-protocol,Ocean Protocol,24.2,804,small,https://www.tradingview.com/chart/?symbol=OCEANBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,44,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,PIXELBTC,PIXEL,BTC,BTC,397066.35958,pixels,Pixels,5.3,1664,small,https://www.tradingview.com/chart/?symbol=PIXELBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,30,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,COSUSDT,COS,USDT,USDT,390282.7239084,contentos,Contentos,5.9,1568,small,https://www.tradingview.com/chart/?symbol=COSUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,4,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,REEFBTC,REEF,BTC,BTC,389266.024341,,,,,unknown,https://www.tradingview.com/chart/?symbol=REEFBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,REEFUSDT,REEF,USDT,USDT,389266.024341,,,,,unknown,https://www.tradingview.com/chart/?symbol=REEFUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,121,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,COSBTC,COS,BTC,BTC,390282.7239084,contentos,Contentos,5.9,1568,small,https://www.tradingview.com/chart/?symbol=COSBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,54,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,UNFIUSDT,UNFI,USDT,USDT,389135.2309,,,,,unknown,https://www.tradingview.com/chart/?symbol=UNFIUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,11,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,UNFIBTC,UNFI,BTC,BTC,389135.2309,,,,,unknown,https://www.tradingview.com/chart/?symbol=UNFIBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,13,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,LEVERUSDT,LEVER,USDT,USDT,388103.817578,,,,,unknown,https://www.tradingview.com/chart/?symbol=LEVERUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,ACHBTC,ACH,BTC,BTC,387603.34911,alchemy-pay,Alchemy Pay,34.2,646,small,https://www.tradingview.com/chart/?symbol=ACHBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,126,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,ACHUSDT,ACH,USDT,USDT,387603.34911,alchemy-pay,Alchemy Pay,34.2,646,small,https://www.tradingview.com/chart/?symbol=ACHUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gold,UP / Bullish,Gold,,,12,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,VIBUSDT,VIB,USDT,USDT,380611.67365,,,,,unknown,https://www.tradingview.com/chart/?symbol=VIBUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,97,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,VIBBTC,VIB,BTC,BTC,380611.67365,,,,,unknown,https://www.tradingview.com/chart/?symbol=VIBBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,53,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,IRISUSDT,IRIS,USDT,USDT,379455.50186,,,,,unknown,https://www.tradingview.com/chart/?symbol=IRISUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,14,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,IRISBTC,IRIS,BTC,BTC,379455.50186,,,,,unknown,https://www.tradingview.com/chart/?symbol=IRISBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,68,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,BLURUSDT,BLUR,USDT,USDT,375889.005598,blur,Blur,64.0,424,small,https://www.tradingview.com/chart/?symbol=BLURUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gold,UP / Bullish,Gold,,,31,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,YGGUSDT,YGG,USDT,USDT,375655.955245,yield-guild-games,Yield Guild Games,28.3,739,small,https://www.tradingview.com/chart/?symbol=YGGUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, fresh signal",Blue,DOWN / Bearish,Blue,Blue,24,2,False,No confirmed trend flip,No confirmed trend flip
2026-05-21T19:31:06.963628+03:00,BLURBTC,BLUR,BTC,BTC,375889.005598,blur,Blur,64.0,424,small,https://www.tradingview.com/chart/?symbol=BLURBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,111,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,GTCBTC,GTC,BTC,BTC,375745.5002,gitcoin,Gitcoin,9.4,1272,small,https://www.tradingview.com/chart/?symbol=GTCBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,29,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,GTCUSDT,GTC,USDT,USDT,375745.5002,gitcoin,Gitcoin,9.4,1272,small,https://www.tradingview.com/chart/?symbol=GTCUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gold,UP / Bullish,Gold,,,11,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,ACAUSDT,ACA,USDT,USDT,371370.826615,,,,,unknown,https://www.tradingview.com/chart/?symbol=ACAUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,145,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,GMXUSDT,GMX,USDT,USDT,369861.71219,gmx,GMX,72.6,385,small,https://www.tradingview.com/chart/?symbol=GMXUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gold,UP / Bullish,Gold,,,19,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,YGGBTC,YGG,BTC,BTC,375655.955245,yield-guild-games,Yield Guild Games,28.3,739,small,https://www.tradingview.com/chart/?symbol=YGGBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,124,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,GMXBTC,GMX,BTC,BTC,369861.71219,gmx,GMX,72.6,385,small,https://www.tradingview.com/chart/?symbol=GMXBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,49,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,ACABTC,ACA,BTC,BTC,371370.826615,,,,,unknown,https://www.tradingview.com/chart/?symbol=ACABTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,125,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,FORUSDT,FOR,USDT,USDT,369393.67526,,,,,unknown,https://www.tradingview.com/chart/?symbol=FORUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,132,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,FORBTC,FOR,BTC,BTC,369393.67526,,,,,unknown,https://www.tradingview.com/chart/?symbol=FORBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,140,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,AMBUSDT,AMB,USDT,USDT,369169.95853,,,,,unknown,https://www.tradingview.com/chart/?symbol=AMBUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,43,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,AMBBTC,AMB,BTC,BTC,369169.95853,,,,,unknown,https://www.tradingview.com/chart/?symbol=AMBBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,85,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,KP3RUSDT,KP3R,USDT,USDT,367918.2188,,,,,unknown,https://www.tradingview.com/chart/?symbol=KP3RUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,13,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,EULUSDT,EUL,USDT,USDT,361203.80531,euler,Euler,30.8,695,small,https://www.tradingview.com/chart/?symbol=EULUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gold,UP / Bullish,Gold,,,10,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,1000SATSUSDT,1000SATS,USDT,USDT,361052.52705242,,,,,unknown,https://www.tradingview.com/chart/?symbol=1000SATSUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Gold,UP / Bullish,Gold,,,31,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,PERLBTC,PERL,BTC,BTC,359284.384562,,,,,unknown,https://www.tradingview.com/chart/?symbol=PERLBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Gold,UP / Bullish,Gold,,,6,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,PERLUSDT,PERL,USDT,USDT,359284.384562,,,,,unknown,https://www.tradingview.com/chart/?symbol=PERLUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,10,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,TWTUSDT,TWT,USDT,USDT,352354.856,trust-wallet-token,Trust Wallet,191.8,194,mid,https://www.tradingview.com/chart/?symbol=TWTUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Gray,Neutral / Gray,Gray,,,10,False,,Latest two closed candles are not same Gold/Blue color
2026-05-21T19:31:06.963628+03:00,MOBUSDT,MOB,USDT,USDT,350633.643459,,,,,unknown,https://www.tradingview.com/chart/?symbol=MOBUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,15,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,MOBBTC,MOB,BTC,BTC,350633.643459,,,,,unknown,https://www.tradingview.com/chart/?symbol=MOBBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,TWTBTC,TWT,BTC,BTC,352354.856,trust-wallet-token,Trust Wallet,191.8,194,mid,https://www.tradingview.com/chart/?symbol=TWTBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,32,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,CLVUSDT,CLV,USDT,USDT,349014.844454,clover-finance,Clover Finance,4.2,1819,small,https://www.tradingview.com/chart/?symbol=CLVUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,29,False,,Two-color confirmation did not come immediately after Gray
